mes,ano,selic_am,selic_cf_am,ipca_acum_ano_pct,selic_cf_acum_ano_pct,estoque_selic_act,estoque_selic_cf,juros_selic_act,juros_selic_cf,emissao_selic,residuo_selic,dbgg_act,dbgg_cf,delta_estoque_selic,delta_dbgg,dbgg_pib_cf,dbgg_pib_act
2005-01-01,2005,1.38000000,0.49147271,5.68973335,6.05973335,656069.38397024,513783.35180770,8724.03777790,2438.57007681,15168.69561975,0.00000000,1169133.22084525,1026847.18868271,142286.03216254,142286.03216254,43.52844121,49.56000000
2005-02-01,2005,1.22000000,0.49147271,5.68973335,6.05973335,645874.86429415,498109.89063057,8004.04648444,2525.10498340,-18198.56616053,0.00000000,1173772.43137191,1026007.45770833,147764.97366358,147764.97366358,43.09367499,49.30000000
2005-03-01,2005,1.53000000,0.49147271,5.68973335,6.05973335,644499.35767968,489300.57279077,9881.88542370,2448.07419837,-11257.39203817,0.00000000,1184262.35211070,1029063.56722179,155198.78488891,155198.78488891,42.84787438,49.31000000
2005-04-01,2005,1.41000000,0.49147271,5.68973335,6.05973335,651806.98980222,489925.54277492,9087.44094328,2404.77880489,-1779.80882075,0.00000000,1171328.11590902,1009446.66888172,161881.44702730,161881.44702730,41.64201506,48.32000000
2005-05-01,2005,1.50000000,0.49147271,5.68973335,6.05973335,634407.59312500,465156.89161251,9777.10484703,2407.85036184,-27176.50152424,0.00000000,1172423.42865761,1003172.72714512,169250.70151250,169250.70151250,41.01939569,47.94000000
2005-06-01,2005,1.59000000,0.49147271,5.68973335,6.05973335,631651.65849266,454599.99544921,10087.08073069,2286.11919974,-12843.01536303,0.00000000,1184580.29295354,1007528.62991009,177051.66304344,177051.66304344,40.85976752,48.04000000
2005-07-01,2005,1.51000000,0.49147271,5.68973335,6.05973335,646386.81837063,462031.45021960,9537.94004324,2234.23493565,5197.21983473,0.00000000,1194776.29556343,1010420.92741239,184355.36815104,184355.36815104,40.71194217,48.14000000
2005-08-01,2005,1.66000000,0.49147271,5.68973335,6.05973335,633657.39286609,440842.76203820,10730.02118495,2270.75850810,-23459.44668950,0.00000000,1200728.48787138,1007913.85704349,192814.63082789,192814.63082789,40.25012310,47.95000000
2005-09-01,2005,1.50000000,0.49147271,5.68973335,6.05973335,613479.59953398,413326.72970032,9504.86089299,2166.62188723,-29682.65422510,0.00000000,1202032.54182384,1001879.67199018,200152.86983366,200152.86983366,39.71570212,47.65000000
2005-10-01,2005,1.41000000,0.49147271,5.68973335,6.05973335,635070.85681654,428299.31272575,8650.06235343,2031.38809630,12941.19492913,0.00000000,1209530.64919165,1002759.10510086,206771.54409079,206771.54409079,39.40465692,47.53000000
2005-11-01,2005,1.38000000,0.49147271,5.68973335,6.05973335,610102.93873791,396672.39107951,8763.97782407,2104.97425646,-33731.89590270,0.00000000,1217147.42433977,1003716.87668137,213430.54765840,213430.54765840,39.10475702,47.42000000
2005-12-01,2005,1.47000000,0.49147271,5.68973335,6.05973335,602027.48886911,381577.96457754,8968.51319945,1949.53656627,-17043.96306825,0.00000000,1241172.39093286,1020722.86664129,220449.52429157,220449.52429157,39.40873977,47.92000000
2006-01-01,2006,1.43000000,0.28804061,3.14177497,3.51177497,582446.81034438,354487.39245578,8608.99309083,1099.09949379,-28189.67161555,0.00000000,1250029.59433415,1022070.17644555,227959.41788861,227959.41788861,39.09939097,47.82000000
2006-02-01,2006,1.15000000,0.28804061,3.14177497,3.51177497,556296.01565362,322659.52709086,6698.13831896,1021.06764481,-32848.93300973,0.00000000,1258688.86327089,1025052.37470813,233636.48856275,233636.48856275,38.91112720,47.78000000
2006-03-01,2006,1.42000000,0.28804061,3.14177497,3.51177497,542205.64414043,301599.14262291,7899.40342228,929.39046752,-21989.77493547,0.00000000,1265467.15121468,1024860.64969716,240606.50151751,240606.50151751,38.59828247,47.66000000
2006-04-01,2006,1.08000000,0.28804061,3.14177497,3.51177497,541129.16003708,295535.56557064,5855.82095672,868.72800779,-6932.30506006,0.00000000,1257660.78329678,1012067.18883034,245593.59446644,245593.59446644,37.93459088,47.14000000
2006-05-01,2006,1.28000000,0.28804061,3.14177497,3.51177497,528911.55218862,277242.76691722,6926.45324847,851.26244351,-19144.06109694,0.00000000,1266018.60231776,1014349.81704636,251668.78527140,251668.78527140,37.67300758,47.02000000
2006-06-01,2006,1.18000000,0.28804061,3.14177497,3.51177497,508015.16398822,250903.79415583,6241.15631583,798.57175483,-27137.54451622,0.00000000,1272892.31708661,1015780.94725421,257111.36983240,257111.36983240,37.47455511,46.96000000
2006-07-01,2006,1.17000000,0.28804061,3.14177497,3.51177497,519570.51905448,257238.07662064,5943.77741866,722.70481723,5611.57764759,0.00000000,1281559.17619688,1019226.73376305,262332.44243383,262332.44243383,37.24399843,46.83000000
2006-08-01,2006,1.26000000,0.28804061,3.14177497,3.51177497,513626.56080874,245488.47995785,6546.58854009,740.95012303,-12490.54678582,0.00000000,1288099.37896806,1019961.29811717,268138.08085089,268138.08085089,36.91531608,46.62000000
2006-09-01,2006,1.06000000,0.28804061,3.14177497,3.51177497,506666.87892502,233791.46304278,5444.44154457,707.10651322,-12404.12342829,0.00000000,1298435.55658815,1025560.14070591,272875.41588224,272875.41588224,36.78298512,46.57000000
2006-10-01,2006,1.09000000,0.28804061,3.14177497,3.51177497,503526.50966292,225801.83915483,5522.66898028,673.41435444,-8663.03824239,0.00000000,1301655.02079996,1023930.35029187,277724.67050809,277724.67050809,36.31904269,46.17000000
2006-11-01,2006,1.02000000,0.28804061,3.14177497,3.51177497,481311.70103212,199101.46111858,5135.97039856,650.40099312,-27350.77902936,0.00000000,1310629.19777728,1028418.95786375,282210.23991353,282210.23991353,36.10293158,46.01000000
2006-12-01,2006,0.99000000,0.28804061,3.14177497,3.51177497,475199.59435873,188797.86166654,4764.98584022,573.49306156,-10877.09251361,0.00000000,1336644.90163872,1050243.16894653,286401.73269219,286401.73269219,36.52862841,46.49000000
2007-01-01,2007,1.08000000,0.39364223,4.45733043,4.82733043,522852.01654369,231632.58721842,5633.48186632,815.78523325,42018.94031857,0.00000007,1367451.90800499,1076232.47867972,291219.42932527,291219.42932527,36.16425712,45.95000000
2007-02-01,2007,0.87000000,0.39364223,4.45733043,4.82733043,530141.59328233,235656.29911949,4084.62214782,818.75731025,3204.95459081,0.00000001,1399083.70891168,1104598.41474884,294485.29416284,294485.29416284,36.20718544,45.86000000
2007-03-01,2007,1.05000000,0.39364223,4.45733043,4.82733043,524932.65431261,225848.78399594,5518.16638954,919.59023571,-10727.10535928,0.00000002,1423273.44757427,1124189.57725760,299083.87031667,299083.87031667,36.18357711,45.81000000
2007-04-01,2007,0.94000000,0.39364223,4.45733043,4.82733043,543461.90527526,239909.93569606,5450.04664638,981.94738385,13079.20431635,-0.00000008,1438854.85048596,1135302.88090676,303551.96957920,303551.96957920,35.56957386,45.08000000
