codigo,indicador,unidade,inicio,fim,nota,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
4189,Selic over,% a.a.,01/2001,08/2026,Taxa Selic mensal anualizada (média das taxas diárias),17.466666666666665,19.113333333333333,23.368333333333336,16.24416666666667,19.124166666666667,15.278333333333334,11.979999999999999,12.354999999999999,10.0625,9.8025,11.665,8.530833333333334,8.178333333333333,10.855833333333335,13.366666666666667,14.079166666666667,10.079166666666667,6.483333333333333,5.94,2.7891666666666666,4.4191666666666665,12.430833333333334,13.200000000000001,10.839166666666666,14.316666666666668,14.50375
4391,CDI,% a.a.,01/2001,07/2026,"CDI acumulado no mês, anualizado por capitalização",17.2798903796647,19.104526565676917,23.301844530629385,16.1624882359501,19.006285126662803,15.051173663691486,11.820651138561432,12.390739480502726,9.879484739044914,9.767967278932154,11.597206627047639,8.415562574045154,8.069792641187055,10.82508893016518,13.271452273052907,13.997305479760657,9.955481687085133,6.411869820804724,5.948457648218638,2.7580371052284574,4.460969307395004,12.394302000130784,13.03562612142172,10.890789248705216,14.341924163995015,14.361689038428583
28663,CDB/RDB pós-fixado,% a.a.,01/2001,01/2024,Taxa média mensal dos depósitos a prazo pós-fixados,11.619166666666667,17.944166666666664,19.941666666666666,19.39916666666667,15.370833333333332,11.744166666666667,9.468333333333334,8.783333333333333,8.678333333333333,8.664166666666667,9.174166666666666,7.560833333333334,7.316666666666666,8.283333333333333,8.665,9.5075,8.510833333333332,6.107500000000001,5.445833333333333,2.643333333333333,4.254166666666666,11.4375,12.158333333333333,11.18,,
25,Caderneta de poupança,% a.a.,01/2001,08/2026,Rentabilidade mensal da poupança (regra vigente),8.675959348226323,9.235346544580798,10.94844058085606,8.142421264712619,9.20752366168835,8.27918925556933,7.605693718130222,7.9302572831852265,6.866466706168478,6.88246164196243,7.52850674832431,6.423151374255402,6.407532217199495,7.098650884219868,8.076664221660883,8.390032668173184,6.7285865066660975,6.167781186449827,6.167781186449827,6.167781186449827,6.254450703993928,8.019023738784538,7.969279349877536,7.076799712574015,8.237568178564752,8.273583063235685
256,TBF,% a.a.,01/2001,09/2026,Taxa Básica Financeira (referência histórica de CDB prefixado / TR),9.5,9.875,11.5,9.8125,9.75,7.875,6.375,6.25,6.125,6.0,6.0,5.75,5.0,5.0,6.25,7.5,7.125,6.7225,6.202500000000001,4.8725,4.8,6.7775,7.05,6.885000000000001,8.6625,9.153333333333332
