mes,valor
1995-01-01,18217441
1995-02-01,19885525
1995-03-01,17082321
1995-04-01,17141943
1995-05-01,16077908
1995-06-01,17621988
1995-07-01,17878924
1995-08-01,17775620
1995-09-01,19068611
1995-10-01,19754622
1995-11-01,21912091
1995-12-01,28492903
1996-01-01,23481820
1996-02-01,23095259
1996-03-01,22985492
1996-04-01,23276407
1996-05-01,22761723
1996-06-01,23513221
1996-07-01,23107137
1996-08-01,23477144
1996-09-01,25143255
1996-10-01,23171129
1996-11-01,24383240
1996-12-01,29807483
1997-01-01,33123796
1997-02-01,36236904
1997-03-01,37448610
1997-04-01,36298117
1997-05-01,36860743
1997-06-01,37841978
1997-07-01,35906316
1997-08-01,37775700
1997-09-01,39116753
1997-10-01,39284420
1997-11-01,40023882
1997-12-01,47362722
1998-01-01,42619626
1998-02-01,42820595
1998-03-01,41922152
1998-04-01,42274904
1998-05-01,42502086
1998-06-01,44060070
1998-07-01,43981738
1998-08-01,44308331
1998-09-01,43933681
1998-10-01,43031345
1998-11-01,46117494
1998-12-01,50707266
1999-01-01,49957188
1999-02-01,47817257
1999-03-01,45497048
1999-04-01,44075657
1999-05-01,44052226
1999-06-01,45939541
1999-07-01,48011511
1999-08-01,47508989
1999-09-01,46988943
1999-10-01,48580640
1999-11-01,51580026
1999-12-01,62744441
2000-01-01,56633254
2000-02-01,54038049
2000-03-01,53255346
2000-04-01,53668551
2000-05-01,52976100
2000-06-01,54696730
2000-07-01,57077894
2000-08-01,56626345
2000-09-01,59451342
2000-10-01,60166406
2000-11-01,63052800
2000-12-01,74352468
2001-01-01,66549099
2001-02-01,68309887
2001-03-01,66032790
2001-04-01,65811791
2001-05-01,65461974
2001-06-01,66395565
2001-07-01,67328517
2001-08-01,67571709
2001-09-01,68485780
2001-10-01,67524432
2001-11-01,70243399
2001-12-01,83706703
2002-01-01,74672200
2002-02-01,73939370
2002-03-01,73216164
2002-04-01,74760982
2002-05-01,73786726
2002-06-01,79666601
2002-07-01,82770745
2002-08-01,85509912
2002-09-01,88177292
2002-10-01,88821343
2002-11-01,91947479
2002-12-01,107845940
2003-01-01,92451476
2003-02-01,90973223
2003-03-01,87106671
2003-04-01,84500366
2003-05-01,83333885
2003-06-01,85625030
2003-07-01,84264307
2003-08-01,84339229
2003-09-01,85383962
2003-10-01,85529755
2003-11-01,92097337
2003-12-01,109648388
2004-01-01,98075024
2004-02-01,99538669
2004-03-01,97724807
2004-04-01,97919725
2004-05-01,101269942
2004-06-01,102481343
2004-07-01,103210805
2004-08-01,105790213
2004-09-01,109856202
2004-10-01,109826382
2004-11-01,113409610
2004-12-01,127946401
2005-01-01,118831622
2005-02-01,117767461
2005-03-01,116793947
2005-04-01,113676146
2005-05-01,115770548
2005-06-01,116929052
2005-07-01,116747519
2005-08-01,116996340
2005-09-01,117422647
2005-10-01,119658744
2005-11-01,126508048
2005-12-01,144778165
2006-01-01,129951090
2006-02-01,131135781
2006-03-01,128748460
2006-04-01,127513286
2006-05-01,130856529
2006-06-01,132055128
2006-07-01,133558017
2006-08-01,136342248
2006-09-01,143060998
2006-10-01,145008835
2006-11-01,151874576
2006-12-01,174345295
2007-01-01,155629621
2007-02-01,153682285
2007-03-01,155576622
2007-04-01,156468363
2007-05-01,157893243
2007-06-01,164171409
2007-07-01,166890701
2007-08-01,170027080
2007-09-01,174810353
2007-10-01,178095836
2007-11-01,187792507
2007-12-01,231429799
2008-01-01,190279086
2008-02-01,184056916
2008-03-01,183845861
2008-04-01,186799466
2008-05-01,183251480
2008-06-01,186219640
2008-07-01,185866821
2008-08-01,186652793
2008-09-01,194785375
2008-10-01,189663409
2008-11-01,199544449
2008-12-01,223439938
2009-01-01,196088428
2009-02-01,194352675
2009-03-01,192267830
2009-04-01,194452270
2009-05-01,195756457
2009-06-01,202225477
2009-07-01,198240019
2009-08-01,202573931
2009-09-01,208270145
2009-10-01,209048065
2009-11-01,220454797
2009-12-01,250234275
2010-01-01,227474986
2010-02-01,225059838
2010-03-01,229296811
2010-04-01,228663254
2010-05-01,231206160
2010-06-01,234716609
2010-07-01,235838143
2010-08-01,242749100
2010-09-01,248741593
2010-10-01,249713851
2010-11-01,259165378
2010-12-01,281875897
2011-01-01,257275149
2011-02-01,254054580
2011-03-01,251848862
2011-04-01,248312352
2011-05-01,249576430
2011-06-01,253840238
2011-07-01,252615159
2011-08-01,248390557
2011-09-01,255032624
2011-10-01,252814003
2011-11-01,261199615
2011-12-01,285376902
2012-01-01,259833394
2012-02-01,256909110
2012-03-01,257522989
2012-04-01,258844775
2012-05-01,259530056
2012-06-01,265317011
2012-07-01,265535664
2012-08-01,267208637
2012-09-01,274835293
2012-10-01,273105295
2012-11-01,288090912
2012-12-01,325045422
2013-01-01,287515564
2013-02-01,287025459
2013-03-01,293276608
2013-04-01,287763134
2013-05-01,293594788
2013-06-01,300251536
2013-07-01,294992118
2013-08-01,298262492
2013-09-01,301268767
2013-10-01,297832161
2013-11-01,314867661
2013-12-01,344507915
2014-01-01,313131662
2014-02-01,316246296
2014-03-01,309930414
2014-04-01,309226880
2014-05-01,303690454
2014-06-01,305835044
2014-07-01,302284860
2014-08-01,306457271
2014-09-01,313958669
2014-10-01,312803318
2014-11-01,326330250
2014-12-01,351602954
2015-01-01,321695497
2015-02-01,318950030
2015-03-01,315360204
2015-04-01,306875977
2015-05-01,305872981
2015-06-01,305973492
2015-07-01,299397332
2015-08-01,297343836
2015-09-01,295810781
2015-10-01,299192775
2015-11-01,311288444
2015-12-01,334417293
2016-01-01,309171081
2016-02-01,306535292
2016-03-01,300106316
2016-04-01,302381496
2016-05-01,299807068
2016-06-01,300911459
2016-07-01,299911069
2016-08-01,298618296
2016-09-01,307800158
2016-10-01,308519375
2016-11-01,317699479
2016-12-01,347811393
2017-01-01,312239897
2017-02-01,318903157
2017-03-01,309000189
2017-04-01,311203957
2017-05-01,309454411
2017-06-01,316224758
2017-07-01,316196010
2017-08-01,311592786
2017-09-01,316678652
2017-10-01,312697825
2017-11-01,330345035
2017-12-01,364735359
2018-01-01,329535981
2018-02-01,330522905
2018-03-01,334472067
2018-04-01,333043708
2018-05-01,331560423
2018-06-01,334400842
