mes,valor
2018-06-01,18748507
2018-07-01,-338050
2018-08-01,31207981
2018-09-01,516368
2018-10-01,31084913
2018-11-01,-8490723
2018-12-01,36530769
2019-01-01,-18400790
2019-02-01,10297473
2019-03-01,-38291561
2019-04-01,-4706832
2019-05-01,43232142
2019-06-01,4552013
2019-07-01,-25555929
2019-08-01,-1404367
2019-09-01,69625677
2019-10-01,51813922
2019-11-01,8595151
2019-12-01,127568060
2020-01-01,-5228537
2020-02-01,-17770142
2020-03-01,-52900683
2020-04-01,-12832669
2020-05-01,-89444241
2020-06-01,-170647300
2020-07-01,-54089520
2020-08-01,-129958435
2020-09-01,-100370681
2020-10-01,9915692
2020-11-01,12798996
2020-12-01,-19509913
2021-01-01,-18735030
2021-02-01,-30211357
2021-03-01,75456236
2021-04-01,51170834
2021-05-01,-12664759
2021-06-01,-11327766
2021-07-01,-9746300
2021-08-01,-2651341
2021-09-01,-18709379
2021-10-01,-115423
2021-11-01,83963275
2021-12-01,76002281
2022-01-01,13571048
2022-02-01,10323072
2022-03-01,40676784
2022-04-01,9205904
2022-05-01,30716582
2022-06-01,38045338
2022-07-01,-1215249
2022-08-01,29614659
2022-09-01,30673214
2022-10-01,15637329
2022-11-01,80391866
2022-12-01,139533680
2023-01-01,-812321
2023-02-01,-27564178
2023-03-01,29887694
2023-04-01,11326345
2023-05-01,-31917013
2023-06-01,11968855
2023-07-01,-36656405
2023-08-01,310815
2023-09-01,19467921
2023-10-01,-18407409
2023-11-01,3830976
2023-12-01,-18023368
2024-01-01,-47791657
2024-02-01,-19540233
2024-03-01,30353719
2024-04-01,7136624
2024-05-01,-5477517
2024-06-01,-46424548
2024-07-01,-59042282
2024-08-01,15896598
2024-09-01,13933548
2024-10-01,12057992
2024-11-01,46232468
2024-12-01,211370114
2025-01-01,57970476
2025-02-01,4838797
2025-03-01,24227844
2025-04-01,14836804
2025-05-01,30668260
2025-06-01,-62075465
2025-07-01,-60473144
2025-08-01,26779856
2025-09-01,-51217034
2025-10-01,31405208
2025-11-01,-36588599
2025-12-01,73663510
2026-01-01,-12016297
2026-02-01,5704379
2026-03-01,-43707298
2026-04-01,72542557
2026-05-01,-39368279
2026-06-01,-55189171
