mes,valor
2011-04-01,-18
2011-05-01,-34
2011-06-01,-1
2011-07-01,-54
2011-08-01,-338
2011-09-01,-11
2011-10-01,0
2011-11-01,-96
2011-12-01,-1
2012-01-01,0
2012-02-01,0
2012-03-01,0
2012-04-01,-348
2012-05-01,-7
2012-06-01,-247
2012-07-01,0
2012-08-01,0
2012-09-01,53370
2012-10-01,-1401
2012-11-01,0
2012-12-01,-5424
2013-01-01,-426
2013-02-01,195859
2013-03-01,-195923
2013-04-01,800002
2013-05-01,-800260
2013-06-01,-925
2013-07-01,0
2013-08-01,0
2013-09-01,0
2013-10-01,0
2013-11-01,0
2013-12-01,-2
2014-01-01,0
2014-02-01,0
2014-03-01,-1
2014-04-01,-6
2014-05-01,-3
2014-06-01,-16
2014-07-01,-1
2014-08-01,0
2014-09-01,0
2014-10-01,19991
2014-11-01,-20009
2014-12-01,0
2015-01-01,0
2015-02-01,-29
2015-03-01,1103
2015-04-01,126
2015-05-01,-1400
2015-06-01,20366
2015-07-01,-19724
2015-08-01,1176
2015-09-01,-1979
2015-10-01,2440
2015-11-01,-713
2015-12-01,-1959
2016-01-01,466
2016-02-01,2308
2016-03-01,497
2016-04-01,-3531
2016-05-01,-5
2016-06-01,-117
2016-07-01,293026
2016-08-01,-295782
2016-09-01,7509
2016-10-01,-7515
2016-11-01,-8
2016-12-01,-27
2017-01-01,-27
2017-02-01,-4
2017-03-01,-30
2017-04-01,0
2017-05-01,-46
2017-06-01,-51
2017-07-01,0
2017-08-01,0
2017-09-01,-1
2017-10-01,-4
2017-11-01,8902
2017-12-01,-8920
2018-01-01,0
2018-02-01,3797
2018-03-01,-3799
2018-04-01,0
2018-05-01,0
2018-06-01,0
2018-07-01,0
2018-08-01,-29
2018-09-01,-4
2018-10-01,-43
2018-11-01,-1
2018-12-01,13279
2019-01-01,-14261
2019-02-01,-17
2019-03-01,-31
2019-04-01,-9
2019-05-01,211
2019-06-01,-214
2019-07-01,-4
2019-08-01,-2
2019-09-01,76189
2019-10-01,-46338
2019-11-01,-30013
2019-12-01,-60
2020-01-01,-63
2020-02-01,6995
2020-03-01,-7080
2020-04-01,-5
2020-05-01,-2
2020-06-01,-34
2020-07-01,474012
2020-08-01,-474527
2020-09-01,-64
2020-10-01,-29
2020-11-01,1899
2020-12-01,2383
2021-01-01,-2301
2021-02-01,4974
2021-03-01,-4901
2021-04-01,-6
2021-05-01,-1971
2021-06-01,-674
2021-07-01,19896
2021-08-01,-20045
2021-09-01,-25
2021-10-01,30012
2021-11-01,-30163
2021-12-01,50194
2022-01-01,-44576
2022-02-01,174492
2022-03-01,-181380
2022-04-01,35829
2022-05-01,-21091
2022-06-01,14491
2022-07-01,86182
2022-08-01,-117353
2022-09-01,12876
2022-10-01,-13205
2022-11-01,-87
2022-12-01,26424
2023-01-01,-27829
2023-02-01,-102
2023-03-01,10016
2023-04-01,32563
2023-05-01,-43020
2023-06-01,50032
2023-07-01,-50359
2023-08-01,-328
2023-09-01,123024
2023-10-01,-123628
2023-11-01,-84
2023-12-01,0
2024-01-01,0
2024-02-01,0
2024-03-01,0
2024-04-01,-25
2024-05-01,-19
2024-06-01,-744
2024-07-01,0
