mes,valor
2002-01-01,76291521
2002-02-01,75679717
2002-03-01,74996003
2002-04-01,76628516
2002-05-01,75674168
2002-06-01,81748036
2002-07-01,85044651
2002-08-01,87907547
2002-09-01,90734433
2002-10-01,91473169
2002-11-01,94597962
2002-12-01,110334243
2003-01-01,94977783
2003-02-01,93602937
2003-03-01,89822584
2003-04-01,87410599
2003-05-01,86231763
2003-06-01,88466315
2003-07-01,87050128
2003-08-01,87318737
2003-09-01,88450654
2003-10-01,88533279
2003-11-01,95230124
2003-12-01,112765870
2004-01-01,101206857
2004-02-01,102857652
2004-03-01,101282219
2004-04-01,101821601
2004-05-01,103074482
2004-06-01,104182650
2004-07-01,104856804
2004-08-01,107417168
2004-09-01,111720476
2004-10-01,111602434
2004-11-01,115140420
2004-12-01,129659697
2005-01-01,120494681
2005-02-01,119527456
2005-03-01,118560874
2005-04-01,115498041
2005-05-01,117556869
2005-06-01,118793487
2005-07-01,118562751
2005-08-01,118761803
2005-09-01,123969884
2005-10-01,121587677
2005-11-01,128417217
2005-12-01,146745131
2006-01-01,131864737
2006-02-01,133094132
2006-03-01,130778017
2006-04-01,129541055
2006-05-01,132963024
2006-06-01,134245964
2006-07-01,135771480
2006-08-01,138653095
2006-09-01,145599225
2006-10-01,147551340
2006-11-01,154440846
2006-12-01,176889613
2007-01-01,158186929
2007-02-01,156332282
2007-03-01,158398773
2007-04-01,159310973
2007-05-01,160825317
2007-06-01,167144535
2007-07-01,169869344
2007-08-01,173480653
2007-09-01,178379774
2007-10-01,181580850
2007-11-01,191309446
2007-12-01,235075119
2008-01-01,193738675
2008-02-01,187697652
2008-03-01,187702397
2008-04-01,190959053
2008-05-01,187522192
2008-06-01,190551872
2008-07-01,189986585
2008-08-01,190995678
2008-09-01,199382244
2008-10-01,193650031
2008-11-01,201858589
2008-12-01,227166817
2009-01-01,199815307
2009-02-01,198079554
2009-03-01,196166112
2009-04-01,198350552
2009-05-01,199654739
2009-06-01,206491951
2009-07-01,202506493
2009-08-01,206840405
2009-09-01,214465555
2009-10-01,214528687
2009-11-01,225273361
2009-12-01,254714119
2010-01-01,231954830
2010-02-01,229539682
2010-03-01,234321660
2010-04-01,233688103
2010-05-01,236231009
2010-06-01,240063569
2010-07-01,241185103
2010-08-01,248096060
2010-09-01,254630048
2010-10-01,255602306
2010-11-01,265053833
2010-12-01,287739157
2011-01-01,263311792
2011-02-01,260344752
2011-03-01,258418003
2011-04-01,254881493
2011-05-01,256145571
2011-06-01,260499957
2011-07-01,259274878
2011-08-01,255050276
2011-09-01,262523711
2011-10-01,260305090
2011-11-01,268690702
2011-12-01,292168445
2012-01-01,266624937
2012-02-01,263700653
2012-03-01,265172466
2012-04-01,266494252
2012-05-01,267179533
2012-06-01,273604994
2012-07-01,273823647
2012-08-01,275496620
2012-09-01,283624015
2012-10-01,281894017
2012-11-01,296879634
2012-12-01,333485628
2013-01-01,295955770
2013-02-01,295465665
2013-03-01,302533983
2013-04-01,297020509
2013-05-01,302852163
2013-06-01,310759832
2013-07-01,304941433
2013-08-01,308211808
2013-09-01,311800042
2013-10-01,308363436
2013-11-01,325398936
2013-12-01,354650948
2014-01-01,323274695
2014-02-01,326389329
2014-03-01,321036411
2014-04-01,320332877
2014-05-01,314796451
2014-06-01,317270689
2014-07-01,313720506
2014-08-01,317892917
2014-09-01,325937821
2014-10-01,324782470
2014-11-01,338309402
2014-12-01,363361535
2015-01-01,333454078
2015-02-01,330708611
2015-03-01,327928960
2015-04-01,319444733
2015-05-01,318441737
2015-06-01,318619292
2015-07-01,312043132
2015-08-01,310097600
2015-09-01,308941546
2015-10-01,311859455
2015-11-01,323866983
2015-12-01,347220589
2016-01-01,321522785
2016-02-01,319261836
2016-03-01,313677641
2016-04-01,316640864
2016-05-01,314364643
2016-06-01,315458133
2016-07-01,313978056
2016-08-01,313375647
2016-09-01,323287076
2016-10-01,322983773
2016-11-01,332706192
2016-12-01,363028546
2017-01-01,326435805
2017-02-01,333845630
2017-03-01,325270676
2017-04-01,327570800
2017-05-01,326537000
2017-06-01,333582469
2017-07-01,333533428
2017-08-01,330016863
2017-09-01,335224186
2017-10-01,334125389
2017-11-01,348897769
2017-12-01,383839562
2018-01-01,347816120
2018-02-01,349603126
2018-03-01,355419947
2018-04-01,359192039
2018-05-01,358130097
2018-06-01,359116892
2018-07-01,356789583
2018-08-01,365719880
2018-09-01,371430695
2018-10-01,362857188
2018-11-01,376198825
2018-12-01,410226239
2019-01-01,372836696
2019-02-01,376405088
2019-03-01,377380908
