mes,valor
2020-05-01,-1234839
2020-06-01,-739915
2020-07-01,-1364417
2020-08-01,1844772
2020-09-01,-947741
2020-10-01,-5071563
2020-11-01,-4309021
2020-12-01,-1835660
2021-01-01,2407301
2021-02-01,1415782
2021-03-01,-3860498
2021-04-01,-2711286
2021-05-01,-2954046
2021-06-01,-1885126
2021-07-01,-8044062
2021-08-01,-2743701
2021-09-01,-625193
2021-10-01,1794240
2021-11-01,-1976803
2021-12-01,-11219235
2022-01-01,4027201
2022-02-01,-4158476
2022-03-01,-3154999
2022-04-01,-5595721
2022-05-01,-6496374
2022-06-01,-14454725
2022-07-01,-7651831
2022-08-01,714539
2022-09-01,-9818707
2022-10-01,-4189981
2022-11-01,-10333288
2022-12-01,-19082092
2023-01-01,11952766
2023-02-01,-1790532
2023-03-01,-10071175
2023-04-01,-8239476
2023-05-01,3708002
2023-06-01,-14127219
2023-07-01,-7887946
2023-08-01,-4348848
2023-09-01,-8635928
2023-10-01,-3334588
2023-11-01,-10278681
2023-12-01,-22381990
2024-01-01,20688387
2024-02-01,-6313372
2024-03-01,-26007905
2024-04-01,-5966137
2024-05-01,-13088595
2024-06-01,-20187760
2024-07-01,5294659
2024-08-01,-14965885
2024-09-01,-1526159
2024-10-01,-12928682
2024-11-01,-13335042
2024-12-01,-10450304
2025-01-01,9242546
2025-02-01,-20836554
2025-03-01,10257491
2025-04-01,-20996815
2025-05-01,-27930667
2025-06-01,8834648
2025-07-01,-6881897
2025-08-01,-18935500
2025-09-01,9236535
2025-10-01,-29738784
2025-11-01,-15461435
2025-12-01,2448268
2026-01-01,36514911
2026-02-01,-3855122
2026-03-01,-27363149
2026-04-01,-43800721
2026-05-01,-23743785
2026-06-01,-19230225
