mes,valor
2016-03-01,-18973263
2016-04-01,12722677
2016-05-01,13865283
2016-06-01,-2601570
2016-07-01,19234403
2016-08-01,4267992
2016-09-01,1727565
2016-10-01,-1174604
2016-11-01,2909567
2016-12-01,352478
2017-01-01,266952
2017-02-01,3166880
2017-03-01,4076005
2017-04-01,13260365
2017-05-01,773960
2017-06-01,218863
2017-07-01,4394038
2017-08-01,327463
2017-09-01,248595
2017-10-01,339841
2017-11-01,350794
2017-12-01,-26027013
2018-01-01,278960
2018-02-01,10080407
2018-03-01,5250579
2018-04-01,5298645
2018-05-01,6950093
2018-06-01,-10807717
2018-07-01,259251
2018-08-01,3280355
2018-09-01,-132193
2018-10-01,359813
2018-11-01,-7678623
2018-12-01,-30488340
2019-01-01,290261
2019-02-01,6138720
2019-03-01,12613872
2019-04-01,-4237045
2019-05-01,267348
2019-06-01,-8904232
2019-07-01,-5885694
2019-08-01,-9466580
2019-09-01,-37645604
2019-10-01,-36258886
2019-11-01,-11241856
2019-12-01,-46838632
2020-01-01,423862
2020-02-01,1415604
2020-03-01,-90991917
2020-04-01,-38448797
2020-05-01,14481278
2020-06-01,1269881
2020-07-01,9089690
2020-08-01,24798
2020-09-01,7664070
2020-10-01,-7942746
2020-11-01,-1909490
2020-12-01,-12809786
2021-01-01,248163
2021-02-01,13835361
2021-03-01,-45608426
2021-04-01,9365207
2021-05-01,4574590
2021-06-01,5382828
2021-07-01,6068126
2021-08-01,431163
2021-09-01,5862604
2021-10-01,-2347501
2021-11-01,590615
2021-12-01,-35033500
2022-01-01,330191
2022-02-01,6184942
2022-03-01,483827
2022-04-01,473886
2022-05-01,496008
2022-06-01,412952
2022-07-01,202714
2022-08-01,732602
2022-09-01,-15155708
2022-10-01,-4822452
2022-11-01,581278
2022-12-01,-46541023
2023-01-01,3015315
2023-02-01,15341774
2023-03-01,30352627
2023-04-01,14223376
2023-05-01,6340018
2023-06-01,6327830
2023-07-01,870986
2023-08-01,297403
2023-09-01,526714
2023-10-01,427944
2023-11-01,279208
2023-12-01,233715
2024-01-01,171567
2024-02-01,835246
2024-03-01,250978
2024-04-01,358885
2024-05-01,378184
2024-06-01,728382
2024-07-01,475241
2024-08-01,461259
2024-09-01,-7987548
2024-10-01,535925
2024-11-01,-22338395
2024-12-01,-186347058
2025-01-01,-22855842
2025-02-01,6750864
2025-03-01,2134929
2025-04-01,2254328
2025-05-01,619656
2025-06-01,-5084737
2025-07-01,15290197
2025-08-01,6220067
2025-09-01,16974734
2025-10-01,485459
2025-11-01,7864608
2025-12-01,-22296357
2026-01-01,4227407
2026-02-01,17419901
2026-03-01,-5545580
2026-04-01,12257712
2026-05-01,21304330
2026-06-01,2919547
