mes,valor
2021-08-01,370395
2021-09-01,368886
2021-10-01,367927
2021-11-01,367772
2021-12-01,362204
2022-01-01,358398
2022-02-01,357740
2022-03-01,353169
2022-04-01,345097
2022-05-01,346415
2022-06-01,341958
2022-07-01,346403
2022-08-01,339664
2022-09-01,327580
2022-10-01,325546
2022-11-01,331505
2022-12-01,324703
2023-01-01,331122
2023-02-01,328098
2023-03-01,341158
2023-04-01,345725
2023-05-01,343489
2023-06-01,343620
2023-07-01,345476
2023-08-01,344177
2023-09-01,340324
2023-10-01,340247
2023-11-01,348406
2023-12-01,355034
2024-01-01,355066
2024-02-01,352705
2024-03-01,355008
2024-04-01,351599
2024-05-01,355560
2024-06-01,357827
2024-07-01,363282
2024-08-01,369214
2024-09-01,372016
2024-10-01,366096
2024-11-01,363003
2024-12-01,329730
2025-01-01,328303
2025-02-01,332508
2025-03-01,336157
2025-04-01,340789
2025-05-01,341459
2025-06-01,344440
2025-07-01,345111
2025-08-01,350767
2025-09-01,356582
2025-10-01,357103
2025-11-01,360578
2025-12-01,358234
