mes,valor
2019-05-01,649363
2019-06-01,-439972
2019-07-01,18971135
2019-08-01,-820467
2019-09-01,-3105501
2019-10-01,2365374
2019-11-01,-2313228
2019-12-01,-6659602
2020-01-01,-555184
2020-02-01,2335083
2020-03-01,108865490
2020-04-01,-29121940
2020-05-01,-17682550
2020-06-01,-14490459
2020-07-01,7879934
2020-08-01,2889741
2020-09-01,9652499
2020-10-01,-3894009
2020-11-01,940865
2020-12-01,3009625
2021-01-01,-598585
2021-02-01,5363311
2021-03-01,-927654
2021-04-01,-865522
2021-05-01,2050809
2021-06-01,-3485709
2021-07-01,-6143874
2021-08-01,-973491
2021-09-01,262873
2021-10-01,-748697
2021-11-01,-20239976
2021-12-01,246624
2022-01-01,2433947
2022-02-01,9924203
2022-03-01,-7544015
2022-04-01,-10755868
2022-05-01,-4097928
2022-06-01,-27943355
2022-07-01,-4511372
2022-08-01,-20691736
2022-09-01,-7784650
2022-10-01,15387775
2022-11-01,-11937481
2022-12-01,13351980
2023-01-01,297126
2023-02-01,18177143
2023-03-01,-20699091
2023-04-01,-7613203
2023-05-01,-10839285
2023-06-01,-13622258
2023-07-01,-1490954
2023-08-01,-8915056
2023-09-01,-11656199
2023-10-01,7541382
2023-11-01,19812691
2023-12-01,-16363195
2024-01-01,-9175128
2024-02-01,26898661
2024-03-01,-1198011
2024-04-01,-37620499
2024-05-01,8203229
2024-06-01,-13348041
2024-07-01,6034035
2024-08-01,-3392534
2024-09-01,1698653
2024-10-01,-5989607
2024-11-01,-8340029
2024-12-01,35522321
2025-01-01,-17756919
2025-02-01,32475195
2025-03-01,-20368975
2025-04-01,10175985
2025-05-01,-6784040
2025-06-01,43917199
2025-07-01,-36103131
2025-08-01,4731436
2025-09-01,-3756003
2025-10-01,4459001
2025-11-01,54548086
2025-12-01,-20160853
2026-01-01,12936006
2026-02-01,26369762
2026-03-01,-20443201
2026-04-01,17038824
2026-05-01,-25287149
2026-06-01,3858149
